id;title;payment_date;project_id;user_id;user_level;payment_value;payment_pack
2312;;05.01.2021;234245654675475689;1537626649584224;29;1;cash_1
2313;;14.12.2020;242456536768789769;10159515878295632;31;1;cash_1
2314;;16.01.2021;242456536768789769;10158159912100391;38;2;cash_2
2315;;08.12.2020;123142536767899006;1614904925191344;26;2;cash_2
2316;;13.01.2021;123123123124566789;1230275010339770;388;2;cash_2
2317;;29.01.2021;242456536768789769;1245460182201293;77;3;cash_3
2318;;13.02.2021;234245654675475689;677460632453903;1;1;cash_1
2319;;10.12.2020;242456536768789769;100000894033543;225;1;cash_1
2320;;03.01.2021;123142536767899006;10154836243954897;299;1;cash_1
2321;;19.02.2021;234245654675475689;10208038835422325;28;2;cash_2
2322;;29.01.2021;198341298461294614;10210247196122044;112;2;cash_2
2323;;12.01.2021;242456536768789769;100000601685627;340;4;cash_4
2324;;19.12.2020;123123123124566789;10209778980621464;90;1;cash_1
2325;;23.01.2021;242456536768789769;10154578596642998;44;2;cash_2
2326;;12.02.2021;234245654675475689;10208284801792571;57;2;cash_2
2327;;12.12.2020;234234654674652422;10208972214013131;40;1;cash_1
2328;;11.02.2021;123142536767899006;1481375075214297;49;3;cash_3
2329;;06.02.2021;896769120371203787;10214198984632371;215;2;cash_2
2330;;16.12.2020;896769120371203787;1402881143090838;47;1;cash_1
2331;;12.02.2021;123126578909545443;10155252419964089;54;1;cash_1
2332;;26.12.2020;123126578909545443;1527972883950020;39;3;cash_3
2333;;11.12.2020;234234654674652422;10208509124920509;40;2;cash_2
2334;;14.02.2021;123142536767899006;519728668218563;339;2;cash_2
2335;;30.12.2020;234234654674652422;874801005989096;170;3;cash_3
2336;;13.01.2021;123123123124566789;10213846410742498;10;1;cash_1
2337;;22.01.2021;123126578909545443;10210125661163341;45;1;cash_1
2338;;17.12.2020;234245654675475689;1430442832;548;2;cash_2
2339;;11.02.2021;123126578909545443;10210378989848401;74;1;cash_1
2340;;19.02.2021;123123123124566789;1472988336131180;48;1;cash_1
2341;;21.02.2021;123123412353465547;10155351497668698;109;2;cash_2
2342;;08.12.2020;198341298461294614;10211363482351708;41;1;cash_1
2343;;18.01.2021;123123412353465547;1096373080455846;186;2;cash_2
2344;;07.01.2021;123123412353465547;1083445838389757;474;1;cash_1
2345;;25.12.2020;123126578909545443;10156781648922715;74;1;cash_1
2346;;01.01.2021;345346476578687696;999674830151333;214;1;cash_1
2347;;06.02.2021;345346476578687696;1898913893709474;190;1;cash_1
2348;;31.01.2021;234234654674652422;10154599032428825;27;2;cash_2
2349;;11.12.2020;345346476578687696;10206597814898953;557;1;cash_1
2350;;20.01.2021;896769120371203787;1350870721601646;43;1;cash_1
2351;;05.02.2021;123123123124566789;1280740891937299;169;2;cash_1
2352;;05.12.2020;198341298461294614;1970326959921750;79;2;cash_1
2353;;14.02.2021;123123123124566789;1469605300;520;2;cash_2
2354;;23.02.2021;123142536767899006;10207246811848095;294;1;cash_1
2355;;22.12.2020;896769120371203787;10210244248367365;225;2;cash_2
2356;;09.01.2021;234245654675475689;10155794868024854;374;1;cash_1
2357;;11.01.2021;123126578909545443;760814570761924;33;3;cash_3
2358;;28.12.2020;123126578909545443;1469550249808322;29;1;cash_1
2359;;14.12.2020;123142536767899006;1649838551750582;60;2;cash_1
2360;;16.12.2020;123126578909545443;1515476585163566;12;1;cash_1
2361;;14.01.2021;234234654674652422;1226659720728896;99;1;cash_1
2362;;16.12.2020;896769120371203787;1300068043382456;232;2;cash_1
2363;;08.02.2021;242456536768789769;1269939159702202;74;2;cash_2
2364;;18.12.2020;123123123124566789;1260123160713370;100;1;cash_1
2365;;14.12.2020;123142536767899006;1545590635489150;54;2;cash_2
2366;;13.01.2021;242456536768789769;10209773392513406;67;1;cash_1
2367;;29.12.2020;123123412353465547;10211810420042893;119;1;cash_1
2368;;01.02.2021;123142536767899006;10155433896534273;49;1;cash_1
2369;;04.01.2021;345346476578687696;1775610842708941;201;1;cash_1
2370;;09.01.2021;242456536768789769;10154702052211096;15;2;cash_2
2371;;07.02.2021;234234654674652422;10214694100569980;31;1;cash_1
2372;;14.01.2021;198341298461294614;1292961547463622;14;1;cash_1
2373;;08.02.2021;123123412353465547;100002830591136;340;2;cash_2
2374;;11.01.2021;123142536767899006;10154015587511175;166;4;cash_2
2375;;10.02.2021;242456536768789769;10203503695829861;12;2;cash_2
2376;;14.01.2021;896769120371203787;1206200819416095;451;2;cash_2
2377;;18.12.2020;123123412353465547;10153643727146384;210;2;cash_1
2378;;24.01.2021;234234654674652422;610293145;109;1;cash_1
2379;;16.12.2020;123123412353465547;10211069153668984;38;1;cash_1
2380;;08.01.2021;234234654674652422;1330098633718371;109;2;cash_2
2381;;01.12.2020;123126578909545443;10155989251600884;28;1;cash_1
2382;;01.02.2021;123126578909545443;10214133199190851;66;3;cash_1
2383;;09.12.2020;896769120371203787;1280191338697249;180;1;cash_1
2384;;29.12.2020;242456536768789769;100006541024001;187;1;cash_1
2385;;09.02.2021;123142536767899006;1897527283792305;109;1;cash_1
2386;;29.12.2020;123142536767899006;10209942286421947;28;1;cash_1
2387;;26.12.2020;242456536768789769;1231521640265908;86;1;cash_1
2388;;28.01.2021;198341298461294614;10209731637081456;454;1;cash_1
2389;;05.02.2021;123126578909545443;10212725562152827;63;1;cash_1
2390;;10.02.2021;123126578909545443;1918362201746911;510;2;cash_2
2391;;28.11.2020;242456536768789769;1835920530029061;64;2;cash_1
2392;;17.02.2021;896769120371203787;1481820268512089;131;3;cash_3
2393;;21.01.2021;123126578909545443;1279186095482063;97;3;cash_3
2394;;22.12.2020;123123123124566789;10206573903181243;20;3;cash_3
2395;;23.12.2020;123123412353465547;10210243196130622;140;1;cash_1
2396;;02.12.2020;345346476578687696;10208268353374327;140;1;cash_1
2397;;11.02.2021;123126578909545443;2158518167507573;139;1;cash_1
2398;;01.01.2021;234234654674652422;1556241371;307;1;cash_1
2399;;21.01.2021;123126578909545443;10207648948611930;19;1;cash_1
2400;;01.02.2021;242456536768789769;10214295463761113;42;1;cash_1
2401;;19.01.2021;198341298461294614;1401362406637454;156;2;cash_1
2402;;21.01.2021;234245654675475689;10209665415694329;325;1;cash_1
2403;;09.12.2020;234234654674652422;1876940495927064;68;1;cash_1
2404;;03.12.2020;198341298461294614;1278007245612495;177;1;cash_1
2405;;03.12.2020;242456536768789769;10213840484477333;28;3;cash_1
2406;;22.01.2021;123123123124566789;1234048933281575;206;1;cash_1
2407;;10.02.2021;198341298461294614;1211818522235713;61;1;cash_1
2408;;19.12.2020;234245654675475689;10210598741757430;27;2;cash_2
2409;;30.12.2020;123142536767899006;10215539195728511;35;1;cash_1
2410;;23.12.2020;198341298461294614;502586606787269;35;1;cash_1
2411;;23.01.2021;123123123124566789;10155114795927231;273;1;cash_1
2412;;20.12.2020;896769120371203787;329724174036010;51;1;cash_1
2413;;31.01.2021;123123123124566789;1561080183911538;1;2;cash_1
2414;;11.12.2020;242456536768789769;10155613050479408;20;1;cash_1
2415;;07.02.2021;123142536767899006;1364988706853204;54;2;cash_1
2416;;26.12.2020;242456536768789769;1601563176525521;30;5;cash_5
2417;;15.01.2021;123123412353465547;10156212026950695;51;1;cash_1
2418;;31.12.2020;198341298461294614;10157918704410472;171;1;cash_1
2419;;20.01.2021;123123412353465547;1906089209658609;97;2;cash_1
2420;;19.02.2021;123123123124566789;10211815681456920;104;1;cash_1
2421;;16.12.2020;198341298461294614;10215220561218314;30;2;cash_2
2422;;09.12.2020;242456536768789769;1457507597649843;26;1;cash_1
2423;;05.12.2020;198341298461294614;10209958845990446;143;2;cash_2
2424;;05.02.2021;123142536767899006;1373739395977865;58;1;cash_1
2425;;05.01.2021;123123412353465547;982669888552110;7;3;cash_3
2426;;14.12.2020;123123412353465547;10154926311802491;52;2;cash_2
2427;;07.02.2021;198341298461294614;1734394436848338;224;1;cash_1
2428;;06.02.2021;123123412353465547;1252627048125219;16;1;cash_1
2429;;05.02.2021;123123412353465547;1768632980075747;78;2;cash_2
2430;;22.01.2021;123123123124566789;1127501860717398;10;1;cash_1
2431;;08.12.2020;345346476578687696;1349910278429119;90;1;cash_1
2432;;05.12.2020;198341298461294614;1143756248979762;360;1;cash_1
2433;;11.12.2020;123142536767899006;1524636924217022;159;2;cash_1
2434;;05.01.2021;198341298461294614;1409994115682592;625;1;cash_1
2435;;05.01.2021;123142536767899006;1556241371;439;2;cash_1
2436;;25.01.2021;123123412353465547;10212065743417250;39;2;cash_2
2437;;13.12.2020;198341298461294614;10158475361945364;42;3;cash_3
2438;;28.12.2020;123123123124566789;1218648791575401;160;1;cash_1
2439;;15.02.2021;123126578909545443;1383574818327619;100;1;cash_1
2440;;08.02.2021;896769120371203787;10208395974992093;102;2;cash_2
2441;;18.01.2021;198341298461294614;1242923072405365;356;1;cash_1
2442;;02.01.2021;123123412353465547;1247101082026541;275;1;cash_1
2443;;09.12.2020;123126578909545443;1618715225093821;64;2;cash_2
2444;;03.12.2020;896769120371203787;10213101460113093;247;2;cash_2
2445;;08.01.2021;234245654675475689;10212000374269058;48;1;cash_1
2446;;11.12.2020;123123123124566789;1566530086;403;2;cash_2
2447;;18.12.2020;896769120371203787;1459639304078558;32;2;cash_1
2448;;11.01.2021;234245654675475689;10212875580838047;60;3;cash_3
2449;;28.11.2020;123142536767899006;1240482005992635;24;2;cash_2
2450;;27.12.2020;345346476578687696;1031538276895634;371;2;cash_1
2451;;22.01.2021;234234654674652422;10214865749301111;22;2;cash_1
2452;;14.01.2021;123126578909545443;1513675862035239;12;3;cash_3
2453;;03.01.2021;234245654675475689;1770073456345580;71;1;cash_1
2454;;08.02.2021;896769120371203787;100001327730387;411;1;cash_1
2455;;28.12.2020;234245654675475689;1181245218561561;209;1;cash_1
2456;;21.12.2020;123126578909545443;10206194560377889;165;1;cash_1
2457;;10.01.2021;234234654674652422;10212170985487478;69;1;cash_1
2458;;09.02.2021;123126578909545443;1189838454385439;27;1;cash_1
2459;;20.12.2020;123126578909545443;1700878119952432;27;2;cash_2
2460;;28.01.2021;234245654675475689;1257363894312112;15;1;cash_1
2461;;25.12.2020;234245654675475689;1275369635844208;564;1;cash_1
2462;;07.02.2021;234245654675475689;10155407116049369;21;1;cash_1
2463;;20.01.2021;234234654674652422;1734194793272616;22;1;cash_1
2464;;22.01.2021;123142536767899006;1249834268422573;209;3;cash_1
2465;;09.12.2020;123123412353465547;10210479157071023;30;1;cash_1
2466;;12.01.2021;234234654674652422;1777630135643048;33;2;cash_2
2467;;18.12.2020;123142536767899006;898074443580521;145;2;cash_2
2468;;16.02.2021;896769120371203787;10211624654347023;32;4;cash_4
2469;;14.02.2021;242456536768789769;10156944063920329;54;1;cash_1
2470;;08.02.2021;123123412353465547;751489135040169;134;2;cash_1
2471;;05.01.2021;123123412353465547;10210982720583912;73;2;cash_2
2472;;16.12.2020;123142536767899006;10216222141445904;77;5;cash_5
2473;;12.01.2021;123123123124566789;10213356051111759;67;1;cash_1
2474;;05.02.2021;234234654674652422;10210407135630286;103;1;cash_1
2475;;23.01.2021;896769120371203787;905648009556575;35;1;cash_1
2476;;11.02.2021;198341298461294614;10208592605112650;17;1;cash_1
2477;;03.12.2020;123123412353465547;10210428522086646;163;2;cash_1
2478;;05.01.2021;242456536768789769;1533012860072812;173;2;cash_2
2479;;02.01.2021;123126578909545443;1687820604570545;130;1;cash_1
2480;;13.02.2021;896769120371203787;2039721762949428;60;2;cash_2
2481;;29.01.2021;123126578909545443;1418640144839254;42;1;cash_1
2482;;13.02.2021;896769120371203787;100003534776095;29;1;cash_1
2483;;29.01.2021;234245654675475689;888071291359525;35;1;cash_1
2484;;03.02.2021;198341298461294614;817931121681545;21;2;cash_2
2485;;30.01.2021;896769120371203787;10211167701021945;1;2;cash_2
2486;;05.02.2021;198341298461294614;10210845894245560;19;2;cash_2
2487;;06.02.2021;234234654674652422;735566749934049;136;1;cash_1
2488;;31.01.2021;234245654675475689;10153481039992443;214;1;cash_1
2489;;18.01.2021;896769120371203787;10213443339661022;310;2;cash_1
2490;;24.01.2021;123123123124566789;1348321598560626;78;2;cash_1
2491;;21.12.2020;123123412353465547;1802841326409115;21;3;cash_3
2492;;05.12.2020;123126578909545443;10154381120966042;374;1;cash_1
2493;;08.12.2020;896769120371203787;369018870148365;275;2;cash_2
2494;;11.01.2021;123123123124566789;10212285967331441;29;3;cash_3
2495;;05.01.2021;345346476578687696;1354964377877830;73;2;cash_2
2496;;31.12.2020;345346476578687696;10154223837188317;95;3;cash_3
2497;;21.02.2021;123126578909545443;1109467909101372;286;1;cash_1
2498;;19.02.2021;345346476578687696;10209668595085405;19;1;cash_1
2499;;08.02.2021;234245654675475689;1249182378469306;17;1;cash_1
2500;;05.12.2020;123123412353465547;381306585563049;128;2;cash_2
2501;;14.01.2021;345346476578687696;1799924796698653;55;2;cash_2
2502;;03.12.2020;345346476578687696;10207664488484883;33;3;cash_3
2503;;18.01.2021;234234654674652422;10208229441438508;63;3;cash_3
2504;;30.12.2020;198341298461294614;10155219127647362;265;1;cash_1
2505;;02.02.2021;123142536767899006;2000722180200034;139;1;cash_1
2506;;24.12.2020;234234654674652422;10208501489873966;28;1;cash_1
2507;;17.12.2020;234245654675475689;1555153001209704;241;1;cash_1
2508;;17.12.2020;896769120371203787;10212341371470540;16;1;cash_1
2509;;12.01.2021;123123412353465547;1702033499820817;58;1;cash_1
2510;;07.01.2021;123123412353465547;10212963782881935;24;2;cash_2
2511;;10.12.2020;123142536767899006;1577169079022840;17;2;cash_1
2512;;19.01.2021;123123123124566789;818131125018913;42;2;cash_2
2513;;31.12.2020;896769120371203787;100000742143859;148;2;cash_2
2514;;04.02.2021;234245654675475689;10214252039796205;78;1;cash_1
2515;;08.02.2021;896769120371203787;10155923694508578;48;3;cash_1
2516;;05.01.2021;345346476578687696;10155905914814173;32;1;cash_1
2517;;26.01.2021;234245654675475689;1473184142717777;67;1;cash_1
2518;;04.01.2021;234245654675475689;10154993135119142;52;1;cash_1
2519;;30.11.2020;242456536768789769;10211661280423551;574;2;cash_2
2520;;13.01.2021;123123123124566789;1931972056832780;47;4;cash_2
2521;;21.12.2020;234234654674652422;10205487316777373;80;1;cash_1
2522;;23.12.2020;123123123124566789;10211138405237888;38;2;cash_2
2523;;25.12.2020;345346476578687696;1665583380151092;53;1;cash_1
2524;;11.02.2021;234245654675475689;10209988839592687;403;2;cash_2
2525;;06.12.2020;234234654674652422;10210127265325058;274;1;cash_1
2526;;18.01.2021;234245654675475689;1972843826075492;109;1;cash_1
2527;;11.02.2021;123123412353465547;10210205341752273;104;2;cash_2
2528;;23.01.2021;123126578909545443;100000316200139;92;1;cash_1
2529;;25.01.2021;123123412353465547;964464113698592;135;2;cash_2
2530;;08.12.2020;242456536768789769;10209806470191439;67;2;cash_2
2531;;22.12.2020;198341298461294614;10207435439314554;10;1;cash_1
2532;;17.02.2021;242456536768789769;10211683755642378;78;1;cash_1
2533;;21.01.2021;896769120371203787;1072825282822658;43;3;cash_3
2534;;28.12.2020;123142536767899006;10211623775942839;49;1;cash_1
2535;;19.12.2020;896769120371203787;10207249947677510;68;2;cash_2
2536;;08.12.2020;123126578909545443;1963995697202263;50;1;cash_1
2537;;10.01.2021;123123412353465547;427415150971082;200;1;cash_1
2538;;15.02.2021;198341298461294614;10155343880257588;744;1;cash_1
2539;;07.01.2021;198341298461294614;138936609864545;138;1;cash_1
2540;;04.01.2021;123142536767899006;10210394910661317;38;3;cash_3
2541;;10.02.2021;123126578909545443;10206715676730663;22;3;cash_3
2542;;27.12.2020;123142536767899006;1541477135868461;223;1;cash_1
2543;;06.12.2020;234245654675475689;1233423976726172;13;1;cash_1
2544;;04.12.2020;242456536768789769;10156460897879057;81;4;cash_4
2545;;21.12.2020;123126578909545443;1217317344949341;397;1;cash_1
2546;;07.01.2021;345346476578687696;10208067031255387;73;2;cash_2
2547;;09.01.2021;198341298461294614;1495995207099681;40;1;cash_1
2548;;26.01.2021;123142536767899006;1830777173629275;45;1;cash_1
2549;;21.12.2020;123123123124566789;10154536139571184;247;1;cash_1
2550;;01.01.2021;198341298461294614;10206086708887333;115;1;cash_1
2551;;02.02.2021;896769120371203787;612490402269692;125;2;cash_2
2552;;20.02.2021;234234654674652422;10155829283661042;55;1;cash_1
2553;;17.01.2021;896769120371203787;1763997047187660;212;1;cash_1
2554;;19.01.2021;234245654675475689;1236079449810325;54;1;cash_1
2555;;14.01.2021;123123123124566789;10153715538908429;13;3;cash_3
2556;;21.12.2020;123123412353465547;10157600395800577;54;1;cash_1
2557;;13.01.2021;234234654674652422;1386289244719274;8;1;cash_1
2558;;13.02.2021;123142536767899006;1331482756934258;108;2;cash_2
2559;;02.12.2020;123142536767899006;10208503206672402;208;1;cash_1
2560;;03.12.2020;234245654675475689;1146137355494736;99;3;cash_1
2561;;11.02.2021;123126578909545443;10211496413514189;25;1;cash_1
2562;;24.12.2020;123123412353465547;798328290344414;58;2;cash_1
2563;;29.12.2020;896769120371203787;10206074952382068;98;2;cash_2
2564;;29.12.2020;123126578909545443;665549816947380;55;1;cash_1
2565;;06.12.2020;242456536768789769;10212741835734346;51;2;cash_2
2566;;29.12.2020;123123123124566789;1725171194222209;257;1;cash_1
2567;;24.01.2021;198341298461294614;1815882041988955;85;1;cash_1
2568;;17.02.2021;123126578909545443;1310773979009365;342;2;cash_2
2569;;01.02.2021;242456536768789769;1152581121457393;111;2;cash_2
2570;;24.12.2020;123123412353465547;1318606934838450;209;1;cash_1
2571;;30.12.2020;242456536768789769;10211073475940886;158;1;cash_1
2572;;08.12.2020;242456536768789769;585050705000393;138;1;cash_1
2573;;01.12.2020;234234654674652422;1505544182837892;91;1;cash_1
2574;;12.02.2021;234245654675475689;720783674689715;146;1;cash_1
2575;;05.12.2020;198341298461294614;1768456593169948;20;1;cash_1
2576;;09.01.2021;198341298461294614;1230275010339770;309;2;cash_2
2577;;17.02.2021;123123412353465547;1464478046963778;6;1;cash_1
2578;;02.12.2020;198341298461294614;10155811536940629;74;2;cash_1
2579;;29.12.2020;345346476578687696;10208312470511311;42;2;cash_2
2580;;21.02.2021;123126578909545443;1398676633522182;52;1;cash_1
2581;;17.12.2020;123142536767899006;1174520335953967;376;2;cash_1
2582;;03.12.2020;242456536768789769;583174605140964;465;1;cash_1
2583;;20.01.2021;234234654674652422;10215055086916870;90;1;cash_1
2584;;04.01.2021;234234654674652422;992414130935349;75;2;cash_2
2585;;25.12.2020;123142536767899006;10210290562874038;33;1;cash_1
2586;;22.01.2021;242456536768789769;10209151955657819;30;1;cash_1
2587;;02.02.2021;123126578909545443;100001327730387;452;1;cash_1
2588;;03.12.2020;345346476578687696;10210658939097571;96;1;cash_1
2589;;21.01.2021;345346476578687696;10213663368724982;39;2;cash_2
2590;;17.02.2021;198341298461294614;1584463704907160;38;1;cash_1
2591;;07.01.2021;234234654674652422;10154389615412616;65;1;cash_1
2592;;20.01.2021;234234654674652422;10156047451155695;49;1;cash_1
2593;;17.01.2021;234234654674652422;10210064061822897;357;1;cash_1
2594;;17.12.2020;123123123124566789;1280913908659205;195;1;cash_1
2595;;01.01.2021;896769120371203787;1556241371;345;1;cash_1
2596;;06.01.2021;123126578909545443;100004880706095;51;2;cash_2
2597;;30.01.2021;123142536767899006;1341334762591599;16;3;cash_3
2598;;04.12.2020;123142536767899006;1385635361566279;179;1;cash_1
2599;;28.01.2021;896769120371203787;1594216430605322;88;2;cash_2
2600;;12.01.2021;123123123124566789;1469192816470563;259;1;cash_1
2601;;04.12.2020;123142536767899006;10154958519303696;389;1;cash_1
2602;;16.12.2020;123126578909545443;1197373213670200;188;1;cash_1
2603;;02.12.2020;123123412353465547;10201733718460023;430;1;cash_1
2604;;27.12.2020;345346476578687696;1048440941921147;16;1;cash_1
2605;;27.01.2021;123126578909545443;10212320709431580;28;1;cash_1
2606;;15.12.2020;234234654674652422;10210912295817524;60;1;cash_1
2607;;21.01.2021;345346476578687696;610293145;122;2;cash_1
2608;;25.01.2021;123123123124566789;10209955820428875;58;2;cash_2
2609;;15.12.2020;234245654675475689;10214962131677634;56;3;cash_3
2610;;05.12.2020;123123123124566789;1689290598011806;8;2;cash_2
2611;;31.12.2020;345346476578687696;1944390089180810;26;1;cash_1
2612;;15.01.2021;242456536768789769;10212089649663384;265;2;cash_2
2613;;03.12.2020;123123412353465547;10154941109231360;23;1;cash_1
2614;;02.02.2021;896769120371203787;10211460803980552;66;2;cash_2
2615;;28.01.2021;896769120371203787;10206543735891141;114;2;cash_2
2616;;12.02.2021;345346476578687696;1679304405465557;62;1;cash_1
2617;;30.11.2020;234245654675475689;1977722499179250;30;1;cash_1
2618;;08.12.2020;123123412353465547;10154397209846023;74;2;cash_2
2619;;26.12.2020;896769120371203787;10209573215860114;526;1;cash_1
2620;;13.02.2021;234234654674652422;1936232136404308;39;4;cash_4
2621;;17.01.2021;234234654674652422;10212665911147911;145;1;cash_1
2622;;10.02.2021;234245654675475689;10209822868481333;140;1;cash_1
2623;;11.01.2021;123142536767899006;10208472796271664;22;3;cash_3
2624;;16.01.2021;234245654675475689;10211800412711083;6;1;cash_1
2625;;25.12.2020;123123412353465547;10158916335825441;19;1;cash_1
2626;;29.12.2020;123126578909545443;862981230473846;26;1;cash_1
2627;;05.12.2020;123123123124566789;487527341456669;99;1;cash_1
2628;;10.01.2021;123126578909545443;1756955380985826;39;2;cash_2
2629;;16.01.2021;234245654675475689;10209930495570765;188;3;cash_3
2630;;11.01.2021;242456536768789769;2040282096254114;26;1;cash_1
2631;;13.02.2021;896769120371203787;1474761215891032;50;2;cash_2
2632;;09.02.2021;345346476578687696;1694252110828821;121;1;cash_1
2633;;23.12.2020;123126578909545443;10213871759005108;62;1;cash_1
2634;;23.01.2021;123142536767899006;10154760714521360;52;2;cash_1
2635;;28.01.2021;234234654674652422;10155745791197230;106;1;cash_1
2636;;20.12.2020;123142536767899006;1140574826054638;45;2;cash_2
2637;;07.12.2020;123142536767899006;10154421071492695;28;1;cash_1
2638;;22.01.2021;198341298461294614;10155891899253326;117;1;cash_1
2639;;24.12.2020;345346476578687696;100002061964434;140;1;cash_1
2640;;26.11.2020;123123412353465547;1377890168908021;220;2;cash_1
2641;;20.02.2021;123126578909545443;1949287908692322;62;1;cash_1
2642;;08.02.2021;234245654675475689;1694252110828821;177;2;cash_1
2643;;14.02.2021;242456536768789769;10212624175138201;96;1;cash_1
2644;;13.02.2021;123126578909545443;1655098104517050;38;2;cash_2
2645;;02.12.2020;123126578909545443;100003596387487;245;4;cash_4
2646;;08.02.2021;198341298461294614;10207855848312553;50;4;cash_2
2647;;03.01.2021;345346476578687696;1379330538763872;250;2;cash_1
2648;;05.12.2020;242456536768789769;10211428399247060;781;2;cash_2
2649;;30.12.2020;234234654674652422;10214690547637760;60;2;cash_1
2650;;27.01.2021;198341298461294614;10212858364368042;26;1;cash_1
2651;;03.12.2020;123142536767899006;843595109151835;50;1;cash_1
2652;;04.12.2020;345346476578687696;10210090552272965;172;1;cash_1
2653;;09.01.2021;123123123124566789;814959191973994;125;1;cash_1
2654;;20.01.2021;123123123124566789;1155853251196173;443;1;cash_1
2655;;01.12.2020;123123412353465547;803281316494902;10;1;cash_1
2656;;24.01.2021;123142536767899006;1601762249858309;56;1;cash_1
2657;;20.12.2020;123142536767899006;10212830995746604;22;2;cash_2
2658;;07.12.2020;198341298461294614;10215206474499008;50;2;cash_2
2659;;05.12.2020;242456536768789769;100001076013173;251;2;cash_2
2660;;05.01.2021;345346476578687696;1830890336925662;240;3;cash_3
2661;;15.01.2021;234234654674652422;10215396765618040;26;2;cash_2
2662;;31.01.2021;123123412353465547;1722434777778855;40;1;cash_1
2663;;14.12.2020;234245654675475689;1738332076450264;768;1;cash_1
2664;;02.02.2021;123126578909545443;10214870940595912;132;1;cash_1
2665;;17.12.2020;234245654675475689;10202959854914539;15;4;cash_4
2666;;29.12.2020;234234654674652422;10154994921369689;142;1;cash_1
2667;;15.12.2020;123126578909545443;1683170595075902;74;1;cash_1
2668;;21.12.2020;123142536767899006;1999611880054725;100;1;cash_1
2669;;02.02.2021;345346476578687696;1731081590239416;16;1;cash_1
2670;;30.11.2020;896769120371203787;1790331451239233;77;2;cash_1
2671;;14.02.2021;234234654674652422;1001545379950148;104;1;cash_1
2672;;19.02.2021;123123412353465547;1816149748402663;44;1;cash_1
2673;;19.12.2020;123123412353465547;1255388794481135;51;1;cash_1
2674;;12.12.2020;242456536768789769;1269419679790376;73;2;cash_2
2675;;26.01.2021;234245654675475689;1327667927271450;32;2;cash_1
2676;;18.01.2021;234245654675475689;799450610214716;269;1;cash_1
2677;;05.01.2021;234234654674652422;10211307744796712;59;3;cash_3
2678;;01.01.2021;242456536768789769;1271652782921696;250;1;cash_1
2679;;13.01.2021;198341298461294614;100009082749186;159;1;cash_1
2680;;02.02.2021;234234654674652422;1983796991635517;29;1;cash_1
2681;;29.11.2020;123126578909545443;10204185223387617;191;1;cash_1
2682;;14.02.2021;198341298461294614;698972473608893;180;1;cash_1
2683;;23.12.2020;123142536767899006;10211424878834760;52;2;cash_2
2684;;05.01.2021;123142536767899006;1603452166351866;149;3;cash_3
2685;;15.01.2021;123142536767899006;10213903269284212;53;2;cash_1
2686;;27.01.2021;234245654675475689;10210834998368494;30;3;cash_3
2687;;19.12.2020;123142536767899006;1163975727008087;355;2;cash_2
2688;;12.12.2020;345346476578687696;1833213073609762;5;1;cash_1
2689;;15.02.2021;123123123124566789;10210329148936928;356;1;cash_1
2690;;25.11.2020;234245654675475689;1225751184211705;61;1;cash_1
2691;;19.01.2021;123123412353465547;10208746912974973;47;3;cash_3
2692;;29.01.2021;896769120371203787;10156132637771934;142;1;cash_1
2693;;30.01.2021;896769120371203787;10212570430880289;40;5;cash_5
2694;;27.12.2020;123123123124566789;1451938494835313;178;2;cash_2
2695;;03.01.2021;123126578909545443;1325038280919513;17;2;cash_2
2696;;01.12.2020;234245654675475689;10214395924722823;34;1;cash_1
2697;;13.12.2020;896769120371203787;120325698505269;73;3;cash_3
2698;;25.12.2020;123123412353465547;10208895046602507;60;1;cash_1
2699;;27.01.2021;123123123124566789;1634139066645543;30;2;cash_2
2700;;08.01.2021;123123123124566789;10155878676674122;47;1;cash_1
2701;;29.12.2020;123123412353465547;1616134045071731;38;2;cash_2
2702;;06.02.2021;896769120371203787;1460168097354788;6;1;cash_1
2703;;08.12.2020;896769120371203787;1392529804119241;46;1;cash_1
2704;;12.02.2021;123123123124566789;1562422703801382;42;2;cash_2
2705;;04.01.2021;123123412353465547;1528545477237375;22;2;cash_2
2706;;13.01.2021;123123412353465547;1642864226;463;1;cash_1
2707;;13.01.2021;123126578909545443;1412097318839983;54;1;cash_1
2708;;19.02.2021;198341298461294614;1198583023493504;39;1;cash_1
2709;;07.01.2021;123123412353465547;10206934387717251;45;2;cash_2
2710;;29.01.2021;242456536768789769;10158440318440092;35;1;cash_1
2711;;03.01.2021;198341298461294614;926095450866842;258;1;cash_1
2712;;19.01.2021;345346476578687696;1564259120274470;46;4;cash_4
2713;;27.12.2020;123126578909545443;1083037013;546;3;cash_3
2714;;07.02.2021;242456536768789769;10208670271977194;57;1;cash_1
2715;;09.01.2021;345346476578687696;10209857742699069;149;2;cash_2
2716;;31.01.2021;234234654674652422;10207253175629584;124;1;cash_1
2717;;21.01.2021;123142536767899006;1874414522575958;52;2;cash_1
2718;;13.01.2021;123126578909545443;10206722245368224;31;1;cash_1
2719;;04.02.2021;234234654674652422;10155451944818326;99;2;cash_1
2720;;18.12.2020;234234654674652422;10205879095479884;143;1;cash_1
2721;;12.12.2020;234234654674652422;1517805998252357;42;3;cash_3
2722;;02.01.2021;234245654675475689;1488675044551407;199;1;cash_1
2723;;12.02.2021;123123123124566789;436785440006518;29;3;cash_3
